Time,Device ID,Stage,Battery Voltage,Error Code

4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15
4:00,-1,15
"August 3, 2018 at 02:33AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 02:38AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 02:43AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 02:48AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 02:54AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:04AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:10AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:15AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:20AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:26AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:31AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:36AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:42AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:47AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:52AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:57AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:02AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:08AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:13AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:18AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:24AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:29AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:34AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:40AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:45AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:50AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:55AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:01AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:06AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:11AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:16AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:21AM",doctor_hamster,0,3.300000,000,
